FW_idX,20160101,139.252019
FW_idX,20160102,74.539639
FW_idX,20160103,148.460228
FW_idX,20160104,162.666606
FW_idX,20160105,167.728965
FW_idX,20160106,113.613853
FW_idX,20160107,81.355420
FW_idX,20160108,201.704005
FW_idX,20160109,136.238747
FW_idX,20160110,145.157728
FW_idX,20160111,100.963836
FW_idX,20160112,142.896291
FW_idX,20160113,139.936387
FW_idX,20160114,137.273320
FW_idX,20160115,147.145646
FW_idX,20160116,78.427315
FW_idX,20160117,34.109721
FW_idX,20160118,61.124079
FW_idX,20160119,177.710768
FW_idX,20160120,137.731936
FW_idX,20160121,146.875923
FW_idX,20160122,120.911606
FW_idX,20160123,137.960648
FW_idX,20160124,161.818857
FW_idX,20160125,174.553504
FW_idX,20160126,87.200485
FW_idX,20160127,117.300096
FW_idX,20160128,119.219083
FW_idX,20160129,151.872198
FW_idX,20160130,132.639593
FW_idX,20160131,143.396117
FW_idX,20160201,147.251666
FW_idX,20160202,109.237307
FW_idX,20160203,165.636276
FW_idX,20160204,77.898191
FW_idX,20160205,161.862748
FW_idX,20160206,99.357336
FW_idX,20160207,53.909235
FW_idX,20160208,182.224125
FW_idX,20160209,197.663608
FW_idX,20160210,124.898020
FW_idX,20160211,103.105667
FW_idX,20160212,89.785179
FW_idX,20160213,189.755863
FW_idX,20160214,136.970871
FW_idX,20160215,180.144862
FW_idX,20160216,139.496330
FW_idX,20160217,124.384913
FW_idX,20160218,167.501247
FW_idX,20160219,187.604392
FW_idX,20160220,118.023309
FW_idX,20160221,108.526642
FW_idX,20160222,134.764737
FW_idX,20160223,111.866978
FW_idX,20160224,105.681586
FW_idX,20160225,131.298044
FW_idX,20160226,92.485992
FW_idX,20160227,79.528000
FW_idX,20160228,119.118305
FW_idX,20160229,110.122481
FW_idX,20160301,174.904149
FW_idX,20160302,122.284276
FW_idX,20160303,138.496187
FW_idX,20160304,212.611326
FW_idX,20160305,95.630696
FW_idX,20160306,148.043226
FW_idX,20160307,158.533549
FW_idX,20160308,148.261270
