FW_idX,20160101,5.519584e+00
FW_idX,20160102,3.641024e+00
FW_idX,20160103,8.673581e+00
FW_idX,20160104,5.321139e+00
FW_idX,20160105,8.162737e+00
FW_idX,20160106,4.090720e+00
FW_idX,20160107,8.899032e+00
FW_idX,20160108,8.870963e+00
FW_idX,20160109,3.320293e+00
FW_idX,20160110,5.013859e+00
FW_idX,20160111,8.906090e+00
FW_idX,20160112,4.201441e+00
FW_idX,20160113,7.963982e+00
FW_idX,20160114,4.564317e+00
FW_idX,20160115,5.079181e+00
FW_idX,20160116,7.228777e+00
FW_idX,20160117,3.162819e+00
FW_idX,20160118,5.100508e+00
FW_idX,20160119,6.518782e+00
FW_idX,20160120,3.372669e+00
FW_idX,20160121,3.544694e+00
FW_idX,20160122,6.490774e+00
FW_idX,20160123,6.505715e+00
FW_idX,20160124,5.257859e+00
FW_idX,20160125,3.403718e+00
FW_idX,20160126,4.236684e+00
FW_idX,20160127,5.311214e+00
FW_idX,20160128,8.859678e+00
FW_idX,20160129,5.370576e+00
FW_idX,20160130,8.508526e+00
FW_idX,20160131,8.246899e+00
FW_idX,20160201,3.351734e+00
FW_idX,20160202,6.122977e+00
FW_idX,20160203,7.577995e+00
FW_idX,20160204,4.613650e+00
FW_idX,20160205,8.730405e+00
FW_idX,20160206,3.582608e+00
FW_idX,20160207,7.128187e+00
FW_idX,20160208,3.015845e+00
FW_idX,20160209,8.281416e+00
FW_idX,20160210,5.015801e+00
FW_idX,20160211,4.956306e+00
FW_idX,20160212,8.001130e+00
FW_idX,20160213,5.213869e+00
FW_idX,20160214,6.236791e+00
FW_idX,20160215,6.943207e+00
FW_idX,20160216,5.741918e+00
FW_idX,20160217,5.303690e+00
FW_idX,20160218,6.525687e+00
FW_idX,20160219,3.815860e+00
FW_idX,20160220,4.315934e+00
FW_idX,20160221,4.566546e+00
FW_idX,20160222,5.946048e+00
FW_idX,20160223,3.775996e+00
FW_idX,20160224,3.983879e+00
FW_idX,20160225,5.501810e+00
FW_idX,20160226,5.773109e+00
FW_idX,20160227,6.304320e+00
FW_idX,20160228,5.922353e+00
FW_idX,20160229,3.005450e+00
FW_idX,20160301,5.626783e+00
FW_idX,20160302,5.838842e+00
FW_idX,20160303,4.307704e+00
FW_idX,20160304,3.492719e+00
FW_idX,20160305,5.140298e+00
FW_idX,20160306,8.308465e+00
FW_idX,20160307,3.990634e+00
FW_idX,20160308,3.287746e+00
FW_idX,20160309,5.641581e+00
FW_idX,20160310,7.091821e+00
FW_idX,20160311,3.764224e+00
FW_idX,20160312,5.274771e+00
FW_idX,20160313,7.123143e+00
FW_idX,20160314,8.532477e+00
FW_idX,20160315,5.555728e+00
FW_idX,20160316,5.834680e+00
FW_idX,20160317,4.226709e+00
FW_idX,20160318,4.030955e+00
FW_idX,20160319,5.928805e+00
FW_idX,20160320,5.064360e+00
FW_idX,20160321,8.211586e+00
FW_idX,20160322,4.983943e+00
FW_idX,20160323,7.198071e+00
FW_idX,20160324,8.015390e+00
FW_idX,20160325,8.701938e+00
FW_idX,20160326,8.586355e+00
FW_idX,20160327,6.236086e+00
FW_idX,20160328,8.073596e+00
FW_idX,20160329,4.125694e+00
FW_idX,20160330,4.102962e+00
FW_idX,20160331,4.826217e+00
FW_idX,20160401,5.983069e+00
FW_idX,20160402,7.044851e+00
FW_idX,20160403,3.304555e+00
FW_idX,20160404,8.534685e+00
FW_idX,20160405,8.904553e+00
FW_idX,20160406,7.310968e+00
FW_idX,20160407,5.407674e+00
FW_idX,20160408,3.021124e+00
FW_idX,20160409,3.300770e+00
FW_idX,20160410,6.622975e+00
FW_idX,20160411,3.376144e+00
FW_idX,20160412,8.303209e+00
FW_idX,20160413,6.780723e+00
FW_idX,20160414,8.957802e+00
FW_idX,20160415,5.257235e+00
FW_idX,20160416,5.890487e+00
FW_idX,20160417,7.753181e+00
FW_idX,20160418,8.818846e+00
FW_idX,20160419,5.800499e+00
FW_idX,20160420,8.038401e+00
FW_idX,20160421,7.426616e+00
FW_idX,20160422,3.106520e+00
FW_idX,20160423,5.931909e+00
FW_idX,20160424,6.525945e+00
FW_idX,20160425,3.999526e+00
FW_idX,20160426,7.624421e+00
FW_idX,20160427,8.950529e+00
FW_idX,20160428,4.614767e+00
FW_idX,20160429,3.151938e+00
FW_idX,20160430,6.990517e+00
FW_idX,20160501,6.352710e+00
FW_idX,20160502,5.600274e+00
FW_idX,20160503,8.800012e+00
FW_idX,20160504,3.739710e+00
FW_idX,20160505,5.137028e+00
FW_idX,20160506,4.377531e+00
FW_idX,20160507,3.285990e+00
FW_idX,20160508,4.296248e+00
FW_idX,20160509,7.336546e+00
FW_idX,20160510,7.048831e+00
FW_idX,20160511,3.828281e+00
FW_idX,20160512,6.936544e+00
FW_idX,20160513,7.342969e+00
FW_idX,20160514,6.420892e+00
FW_idX,20160515,7.963460e+00
FW_idX,20160516,8.820306e+00
FW_idX,20160517,7.685409e+00
FW_idX,20160518,8.636455e+00
FW_idX,20160519,4.793688e+00
FW_idX,20160520,6.857627e+00
FW_idX,20160521,8.837789e+00
FW_idX,20160522,8.402318e+00
FW_idX,20160523,4.819654e+00
FW_idX,20160524,8.240782e+00
FW_idX,20160525,8.203377e+00
FW_idX,20160526,8.313632e+00
FW_idX,20160527,7.259914e+00
FW_idX,20160528,6.258904e+00
FW_idX,20160529,4.886742e+00
FW_idX,20160530,5.687700e+00
FW_idX,20160531,5.409606e+00
FW_idX,20160601,4.151398e+00
FW_idX,20160602,7.955722e+00
FW_idX,20160603,3.307312e+00
FW_idX,20160604,8.901416e+00
FW_idX,20160605,7.292856e+00
FW_idX,20160606,5.774173e+00
FW_idX,20160607,7.629089e+00
FW_idX,20160608,7.474940e+00
FW_idX,20160609,4.819327e+00
FW_idX,20160610,3.453685e+00
FW_idX,20160611,3.711047e+00
FW_idX,20160612,6.320795e+00
FW_idX,20160613,3.949489e+00
FW_idX,20160614,3.766360e+00
FW_idX,20160615,7.231486e+00
FW_idX,20160616,4.122117e+00
FW_idX,20160617,5.215395e+00
FW_idX,20160618,6.735199e+00
FW_idX,20160619,5.506132e+00
FW_idX,20160620,8.422888e+00
FW_idX,20160621,7.687389e+00
FW_idX,20160622,4.062822e+00
FW_idX,20160623,7.940463e+00
FW_idX,20160624,5.322388e+00
FW_idX,20160625,6.022512e+00
FW_idX,20160626,6.297558e+00
FW_idX,20160627,3.773218e+00
FW_idX,20160628,7.466278e+00
FW_idX,20160629,5.132593e+00
FW_idX,20160630,3.342057e+00
FW_idX,20160701,7.367912e+00
FW_idX,20160702,6.467406e+00
FW_idX,20160703,4.712621e+00
FW_idX,20160704,6.637869e+00
FW_idX,20160705,4.850146e+00
FW_idX,20160706,8.408167e+00
FW_idX,20160707,5.479170e+00
FW_idX,20160708,5.665387e+00
FW_idX,20160709,5.237446e+00
FW_idX,20160710,7.443646e+00
FW_idX,20160711,3.179942e+00
FW_idX,20160712,5.778853e+00
FW_idX,20160713,7.580856e+00
FW_idX,20160714,8.300427e+00
FW_idX,20160715,6.175811e+00
FW_idX,20160716,7.912941e+00
FW_idX,20160717,4.288568e+00
FW_idX,20160718,7.153234e+00
FW_idX,20160719,3.030141e+00
FW_idX,20160720,4.257985e+00
FW_idX,20160721,6.789140e+00
FW_idX,20160722,3.706497e+00
FW_idX,20160723,6.805041e+00
FW_idX,20160724,3.134753e+00
FW_idX,20160725,7.143272e+00
FW_idX,20160726,4.930728e+00
FW_idX,20160727,8.548788e+00
FW_idX,20160728,4.635487e+00
FW_idX,20160729,5.808066e+00
FW_idX,20160730,7.765427e+00
FW_idX,20160731,3.808838e+00
FW_idX,20160801,4.818131e+00
FW_idX,20160802,7.897813e+00
FW_idX,20160803,3.734860e+00
FW_idX,20160804,5.939590e+00
FW_idX,20160805,5.799383e+00
FW_idX,20160806,7.168900e+00
FW_idX,20160807,7.469262e+00
FW_idX,20160808,3.124550e+00
FW_idX,20160809,8.571312e+00
FW_idX,20160810,7.057031e+00
FW_idX,20160811,3.378627e+00
FW_idX,20160812,5.924173e+00
FW_idX,20160813,8.752933e+00
FW_idX,20160814,6.374401e+00
FW_idX,20160815,5.199596e+00
FW_idX,20160816,7.833450e+00
FW_idX,20160817,5.174959e+00
FW_idX,20160818,4.699491e+00
FW_idX,20160819,8.558020e+00
FW_idX,20160820,4.100856e+00
FW_idX,20160821,4.722874e+00
FW_idX,20160822,8.355133e+00
FW_idX,20160823,4.080266e+00
FW_idX,20160824,5.024173e+00
FW_idX,20160825,8.888438e+00
FW_idX,20160826,6.797413e+00
FW_idX,20160827,4.445619e+00
FW_idX,20160828,7.293321e+00
FW_idX,20160829,8.771421e+00
FW_idX,20160830,6.446412e+00
FW_idX,20160831,5.210185e+00
FW_idX,20160901,7.439677e+00
FW_idX,20160902,7.295892e+00
FW_idX,20160903,3.504158e+00
FW_idX,20160904,5.429047e+00
FW_idX,20160905,4.325437e+00
FW_idX,20160906,7.659209e+00
FW_idX,20160907,7.100843e+00
FW_idX,20160908,5.732760e+00
FW_idX,20160909,5.079890e+00
FW_idX,20160910,5.169217e+00
FW_idX,20160911,6.396245e+00
FW_idX,20160912,6.245829e+00
FW_idX,20160913,7.123383e+00
FW_idX,20160914,3.506675e+00
FW_idX,20160915,6.224258e+00
FW_idX,20160916,5.067187e+00
FW_idX,20160917,3.434934e+00
FW_idX,20160918,8.726200e+00
FW_idX,20160919,4.428645e+00
FW_idX,20160920,3.549999e+00
FW_idX,20160921,5.039347e+00
FW_idX,20160922,3.887212e+00
FW_idX,20160923,6.963320e+00
FW_idX,20160924,5.314366e+00
FW_idX,20160925,5.049193e+00
FW_idX,20160926,5.564937e+00
FW_idX,20160927,6.411354e+00
FW_idX,20160928,5.914538e+00
FW_idX,20160929,5.918595e+00
FW_idX,20160930,6.311864e+00
FW_idX,20161001,4.393839e+00
FW_idX,20161002,6.681123e+00
FW_idX,20161003,3.086654e+00
FW_idX,20161004,6.550299e+00
FW_idX,20161005,3.429982e+00
FW_idX,20161006,3.407192e+00
FW_idX,20161007,8.187867e+00
FW_idX,20161008,7.844171e+00
FW_idX,20161009,6.116320e+00
FW_idX,20161010,7.401432e+00
FW_idX,20161011,4.129846e+00
FW_idX,20161012,8.322270e+00
FW_idX,20161013,4.712898e+00
