FW_idX,20160101,2
FW_idX,20160102,2
FW_idX,20160103,3
FW_idX,20160104,6
FW_idX,20160105,4
FW_idX,20160106,7
FW_idX,20160107,10
FW_idX,20160108,4
FW_idX,20160109,4
FW_idX,20160110,7
FW_idX,20160111,5
FW_idX,20160112,5
FW_idX,20160113,7
FW_idX,20160114,7
FW_idX,20160115,9
FW_idX,20160116,5
FW_idX,20160117,5
FW_idX,20160118,5
FW_idX,20160119,5
FW_idX,20160120,4
FW_idX,20160121,6
FW_idX,20160122,8
FW_idX,20160123,6
FW_idX,20160124,7
FW_idX,20160125,14
FW_idX,20160126,8
FW_idX,20160127,3
FW_idX,20160128,5
FW_idX,20160129,9
FW_idX,20160130,8
FW_idX,20160131,4
FW_idX,20160201,6
FW_idX,20160202,4
FW_idX,20160203,5
FW_idX,20160204,11
FW_idX,20160205,9
FW_idX,20160206,4
FW_idX,20160207,6
FW_idX,20160208,1
FW_idX,20160209,10
FW_idX,20160210,6
FW_idX,20160211,3
FW_idX,20160212,4
FW_idX,20160213,5
FW_idX,20160214,7
FW_idX,20160215,5
FW_idX,20160216,9
FW_idX,20160217,4
FW_idX,20160218,6
FW_idX,20160219,4
FW_idX,20160220,8
FW_idX,20160221,6
FW_idX,20160222,5
FW_idX,20160223,6
FW_idX,20160224,5
FW_idX,20160225,5
FW_idX,20160226,4
FW_idX,20160227,7
FW_idX,20160228,4
FW_idX,20160229,7
FW_idX,20160301,4
FW_idX,20160302,6
FW_idX,20160303,4
FW_idX,20160304,7
FW_idX,20160305,3
FW_idX,20160306,6
FW_idX,20160307,10
FW_idX,20160308,10
FW_idX,20160309,10
FW_idX,20160310,6
FW_idX,20160311,7
FW_idX,20160312,8
FW_idX,20160313,4
FW_idX,20160314,4
FW_idX,20160315,6
FW_idX,20160316,4
FW_idX,20160317,7
FW_idX,20160318,9
FW_idX,20160319,4
FW_idX,20160320,5
FW_idX,20160321,6
FW_idX,20160322,4
FW_idX,20160323,7
FW_idX,20160324,10
FW_idX,20160325,6
FW_idX,20160326,4
FW_idX,20160327,4
FW_idX,20160328,4
FW_idX,20160329,10
FW_idX,20160330,3
FW_idX,20160331,6
FW_idX,20160401,6
FW_idX,20160402,3
FW_idX,20160403,5
FW_idX,20160404,2
FW_idX,20160405,8
FW_idX,20160406,5
FW_idX,20160407,8
FW_idX,20160408,5
FW_idX,20160409,10
FW_idX,20160410,6
FW_idX,20160411,10
FW_idX,20160412,4
FW_idX,20160413,9
FW_idX,20160414,6
FW_idX,20160415,3
FW_idX,20160416,5
FW_idX,20160417,4
FW_idX,20160418,7
FW_idX,20160419,4
FW_idX,20160420,9
FW_idX,20160421,5
FW_idX,20160422,12
FW_idX,20160423,5
FW_idX,20160424,8
FW_idX,20160425,8
FW_idX,20160426,10
FW_idX,20160427,4
FW_idX,20160428,7
FW_idX,20160429,5
FW_idX,20160430,4
FW_idX,20160501,7
FW_idX,20160502,8
FW_idX,20160503,6
FW_idX,20160504,8
FW_idX,20160505,9
FW_idX,20160506,8
FW_idX,20160507,7
FW_idX,20160508,8
FW_idX,20160509,2
FW_idX,20160510,4
FW_idX,20160511,4
FW_idX,20160512,4
FW_idX,20160513,10
FW_idX,20160514,7
FW_idX,20160515,7
FW_idX,20160516,7
FW_idX,20160517,9
FW_idX,20160518,4
FW_idX,20160519,7
FW_idX,20160520,3
FW_idX,20160521,9
FW_idX,20160522,3
FW_idX,20160523,9
FW_idX,20160524,2
FW_idX,20160525,6
FW_idX,20160526,5
FW_idX,20160527,9
FW_idX,20160528,4
FW_idX,20160529,4
FW_idX,20160530,6
FW_idX,20160531,9
FW_idX,20160601,9
FW_idX,20160602,10
FW_idX,20160603,7
FW_idX,20160604,2
FW_idX,20160605,11
FW_idX,20160606,4
FW_idX,20160607,1
FW_idX,20160608,4
FW_idX,20160609,7
FW_idX,20160610,9
FW_idX,20160611,7
FW_idX,20160612,10
FW_idX,20160613,5
FW_idX,20160614,9
FW_idX,20160615,5
FW_idX,20160616,7
FW_idX,20160617,3
FW_idX,20160618,4
FW_idX,20160619,5
FW_idX,20160620,6
FW_idX,20160621,7
FW_idX,20160622,7
FW_idX,20160623,7
FW_idX,20160624,4
FW_idX,20160625,7
FW_idX,20160626,13
FW_idX,20160627,8
FW_idX,20160628,6
FW_idX,20160629,3
FW_idX,20160630,7
FW_idX,20160701,4
FW_idX,20160702,8
FW_idX,20160703,3
FW_idX,20160704,6
FW_idX,20160705,6
FW_idX,20160706,8
FW_idX,20160707,4
FW_idX,20160708,3
FW_idX,20160709,4
FW_idX,20160710,5
FW_idX,20160711,7
FW_idX,20160712,6
FW_idX,20160713,8
FW_idX,20160714,4
FW_idX,20160715,6
FW_idX,20160716,3
FW_idX,20160717,3
FW_idX,20160718,2
FW_idX,20160719,7
FW_idX,20160720,5
FW_idX,20160721,8
FW_idX,20160722,6
FW_idX,20160723,4
FW_idX,20160724,12
FW_idX,20160725,6
FW_idX,20160726,6
FW_idX,20160727,2
FW_idX,20160728,3
FW_idX,20160729,3
FW_idX,20160730,3
FW_idX,20160731,7
FW_idX,20160801,6
FW_idX,20160802,12
FW_idX,20160803,5
FW_idX,20160804,5
FW_idX,20160805,9
FW_idX,20160806,7
FW_idX,20160807,10
FW_idX,20160808,10
FW_idX,20160809,7
FW_idX,20160810,8
FW_idX,20160811,6
FW_idX,20160812,5
FW_idX,20160813,6
FW_idX,20160814,7
FW_idX,20160815,8
FW_idX,20160816,6
FW_idX,20160817,7
FW_idX,20160818,6
FW_idX,20160819,2
FW_idX,20160820,6
FW_idX,20160821,4
FW_idX,20160822,5
FW_idX,20160823,8
FW_idX,20160824,2
FW_idX,20160825,2
FW_idX,20160826,7
FW_idX,20160827,5
FW_idX,20160828,6
FW_idX,20160829,3
FW_idX,20160830,3
FW_idX,20160831,2
FW_idX,20160901,8
FW_idX,20160902,7
FW_idX,20160903,7
FW_idX,20160904,9
FW_idX,20160905,9
FW_idX,20160906,4
FW_idX,20160907,7
FW_idX,20160908,2
FW_idX,20160909,3
FW_idX,20160910,5
FW_idX,20160911,6
FW_idX,20160912,9
FW_idX,20160913,11
